id,ticker,entry_date,cohort,ext_band,crs_tercile,false_touch,noise_stop,exit_too_early,R,opp_quality_R,ext_vs_sma,rank_crs,grade,take,breakout_stage,setup_type,box_region,sr_zones,cell,year,vcp,flag,cup_handle,ascending_base,double_bottom,box_breakout,box_lo,box_hi,sr_breakout,sr_level,any_zoo,any_detector
3c0981ea20f9,VBL,2022-07-04,strong_winner,1,2,0,0,1,2.051,3.408,23.73,0.3313,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'support'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",5,2022,False,False,False,False,False,False,,,False,,False,False
e9f86e65879e,NCC,2023-01-02,strong_winner,1,2,0,0,1,2.328,5.628,25.54,0.1847,1,False,extended,no_clear_setup,,"[{'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}, {'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}]",5,2023,False,False,False,False,False,False,,,False,,False,False
abdbecd83ab0,COALINDIA,2023-09-11,strong_winner,1,2,0,0,0,2.702,4.754,27.49,0.1728,2,False,at,sr_breakout,"{'low_frac': 0.5, 'high_frac': 0.67, 'start_bars_ago': 12}","[{'low_frac': 0.6, 'high_frac': 0.67, 'kind': 'resistance'}, {'low_frac': 0.45, 'high_frac': 0.52, 'kind': 'support'}]",5,2023,False,False,False,False,False,True,185.2852303240623,198.5986528919415,True,198.5986528919415,False,True
45ae16d93b2a,MGL,2023-03-13,strong_winner,1,2,0,0,0,2.573,3.737,19.86,0.1895,2,False,at,sr_breakout,"{'low_frac': 0.33, 'high_frac': 0.63, 'start_bars_ago': 16}","[{'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'resistance'}, {'low_frac': 0.3, 'high_frac': 0.38, 'kind': 'support'}]",5,2023,False,False,False,False,False,True,768.0188288097143,871.3756222289016,True,853.0973967618474,False,True
ccf61f084e4a,ATGL,2022-03-07,strong_winner,1,2,0,0,0,2.378,3.462,22.57,0.301,2,False,extended,no_clear_setup,"{'low_frac': 0.72, 'high_frac': 0.9, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",5,2022,False,False,False,False,False,False,,,False,,False,False
0516f2400577,KEI,2022-03-21,strong_winner,1,2,0,0,0,2.447,3.502,24.12,0.194,2,False,extended,sr_breakout,"{'low_frac': 0.64, 'high_frac': 0.88, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.86, 'kind': 'resistance'}, {'low_frac': 0.65, 'high_frac': 0.72, 'kind': 'support'}]",5,2022,False,False,False,False,False,False,,,False,,False,False
2218679ee858,BAJFINANCE,2019-08-13,strong_winner,1,2,0,0,0,2.031,2.92,18.6,0.1778,1,False,extended,no_clear_setup,,"[{'low_frac': 0.85, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.7, 'kind': 'support'}]",5,2019,False,False,False,False,False,False,,,False,,False,False
3b9e73d30289,TVSMOTOR,2022-06-28,strong_winner,1,2,0,0,0,2.038,3.281,25.4,0.3451,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.52, 'kind': 'support'}]",5,2022,False,False,False,False,False,False,,,False,,False,False
42d6298f9403,JBCHEPHARM,2020-03-30,strong_winner,1,2,0,0,0,2.056,2.883,21.11,0.5964,1,False,extended,no_clear_setup,,"[{'low_frac': 0.02, 'high_frac': 0.12, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",5,2020,False,False,False,False,False,False,,,False,,False,False
69c69dbea895,MIDHANI,2020-01-13,strong_winner,1,2,0,0,0,2.387,3.981,26.28,0.1952,2,False,extended,sr_breakout,"{'low_frac': 0.55, 'high_frac': 0.88, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",5,2020,False,False,False,False,False,False,,,False,,False,False
fa75c3969332,TITAN,2018-03-12,strong_winner,1,2,0,0,0,3.725,6.957,22.01,0.1773,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",5,2018,False,False,False,False,False,False,,,False,,False,False
635ab3c7ce41,LAURUSLABS,2020-05-26,strong_winner,1,2,0,0,1,8.597,23.659,21.4,0.4317,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.5, 'high_frac': 0.6, 'kind': 'support'}]",5,2020,False,False,False,False,False,False,,,False,,False,False
9197575f1196,THERMAX,2022-03-07,strong_winner,1,2,0,0,1,2.144,5.151,14.37,0.2131,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.52, 'high_frac': 0.6, 'kind': 'support'}]",5,2022,False,False,False,False,False,False,,,False,,False,False
67e537dd4a27,ASTRAZEN,2021-01-05,false_touch,2,0,1,0,0,-0.948,-0.351,30.43,0.004,3,True,at,flat_base_box,"{'low_frac': 0.62, 'high_frac': 0.8, 'start_bars_ago': 12}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'support'}]",6,2021,False,False,False,False,False,False,,,False,,False,False
d557b10fb90a,GPPL,2021-03-08,false_touch,2,0,1,0,0,-1.075,0.386,34.04,0.0561,2,False,at,sr_breakout,"{'low_frac': 0.62, 'high_frac': 0.8, 'start_bars_ago': 8}","[{'low_frac': 0.72, 'high_frac': 0.79, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",6,2021,False,False,False,False,False,False,,,True,80.96953157055174,False,True
25c156e58342,INDIGO,2021-02-08,noise_stop,2,0,0,1,0,-1.098,0.937,31.71,0.0282,1,False,extended,no_clear_setup,"{'low_frac': 0.72, 'high_frac': 0.95, 'start_bars_ago': 7}","[{'low_frac': 0.82, 'high_frac': 0.93, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",6,2021,False,False,False,False,False,False,,,False,,False,False
35d25f8653d0,CHENNPETRO,2021-03-08,noise_stop,2,0,0,1,0,-1.271,1.23,30.38,0.0366,2,False,pre,pullback_to_ma,,"[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.32, 'high_frac': 0.42, 'kind': 'support'}]",6,2021,False,False,False,False,False,False,,,False,,False,False
ac64c362b060,JKLAKSHMI,2021-02-15,strong_winner,2,0,0,0,0,3.315,5.126,32.95,0.0129,2,False,at,sr_breakout,"{'low_frac': 0.55, 'high_frac': 0.84, 'start_bars_ago': 10}","[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",6,2021,False,False,False,False,False,False,,,True,350.8492464038891,False,True
f49fb5bd658b,INFY,2021-02-15,strong_winner,2,0,0,0,0,2.159,2.873,35.21,0.0335,1,False,extended,no_clear_setup,,"[{'low_frac': 0.86, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",6,2021,False,False,False,False,False,False,,,False,,False,False
856fba3fa751,ROSSARI,2021-09-06,false_touch,2,1,1,0,0,-1.226,0.648,34.21,0.1207,2,False,extended,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.78, 'start_bars_ago': 9}","[{'low_frac': 0.6, 'high_frac': 0.7, 'kind': 'support'}, {'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
f6d2daae20fd,BAJFINANCE,2021-09-27,false_touch,2,1,1,0,0,-1.054,0.045,37.41,0.1641,1,False,extended,no_clear_setup,,"[{'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}, {'low_frac': 0.85, 'high_frac': 0.95, 'kind': 'resistance'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
54d06bbbfc2a,ADANIGREEN,2022-08-22,false_touch,2,1,1,0,0,-1.471,0.253,29.29,0.1702,2,False,pre,sr_breakout,"{'low_frac': 0.55, 'high_frac': 0.78, 'start_bars_ago': 8}","[{'kind': 'resistance', 'low_frac': 0.82, 'high_frac': 0.9}, {'kind': 'support', 'low_frac': 0.55, 'high_frac': 0.63}]",7,2022,False,False,False,False,False,False,,,False,,False,False
57878391e9a2,CREDITACC,2024-01-08,false_touch,2,1,1,0,0,-0.989,0.123,30.84,0.1352,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'support'}, {'low_frac': 0.9, 'high_frac': 0.98, 'kind': 'resistance'}]",7,2024,False,False,False,False,False,True,1559.7815771763117,1781.870505064758,False,,False,True
617f6c0239fb,FINCABLES,2024-05-27,false_touch,2,1,1,0,0,-1.011,1.32,27.98,0.1538,3,True,at,sr_breakout,"{'low_frac': 0.42, 'high_frac': 0.7, 'start_bars_ago': 14}","[{'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",7,2024,False,False,False,False,False,False,,,False,,False,False
40f718282332,JMFINANCIL,2021-07-19,false_touch,2,1,1,0,0,-1.009,-0.016,28.91,0.1688,2,False,at,sr_breakout,"{'low_frac': 0.33, 'high_frac': 0.63, 'start_bars_ago': 10}","[{'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'resistance'}, {'low_frac': 0.33, 'high_frac': 0.4, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
7e54486c593d,SUPREMEIND,2021-10-11,false_touch,2,1,1,0,0,-1.106,-0.027,28.54,0.095,2,False,at,sr_breakout,"{'low_frac': 0.44, 'high_frac': 0.7, 'start_bars_ago': 12}","[{'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'resistance'}, {'low_frac': 0.46, 'high_frac': 0.54, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
9b1b3a370d63,PNBHOUSING,2021-09-20,false_touch,2,1,1,0,0,-1.912,0.29,31.38,0.1312,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
5b6146fd324b,CERA,2021-11-08,false_touch,2,1,1,0,0,-1.007,-0.046,30.25,0.1326,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'support'}, {'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
f5c4028d8f62,CONCOR,2024-01-08,false_touch,2,1,1,0,0,-1.438,1.526,30.56,0.1481,1,False,extended,no_clear_setup,,"[{'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",7,2024,False,False,False,False,False,False,,,False,,False,False
001fd56e0646,VARROC,2021-02-22,false_touch,2,1,1,0,0,-1.204,0.515,41.23,0.1107,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.5, 'high_frac': 0.6, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
47f1010ac3e8,JUBLFOOD,2021-08-16,false_touch,2,1,1,0,0,-1.039,0.953,31.07,0.1445,1,False,extended,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.78, 'start_bars_ago': 10}","[{'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'support'}, {'low_frac': 0.88, 'high_frac': 0.95, 'kind': 'resistance'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
21b608b5ebab,CYIENT,2024-02-05,false_touch,2,1,1,0,0,-1.237,0.564,28.76,0.1331,1,False,extended,no_clear_setup,,"[{'low_frac': 0.86, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",7,2024,False,False,False,False,False,False,,,False,,False,False
65dc9fa8c54b,VMART,2021-10-11,noise_stop,2,1,0,1,0,-1.081,1.295,30.06,0.1099,2,False,at,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.92, 'start_bars_ago': 7}","[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",7,2021,False,False,False,False,False,True,826.5799943147138,949.7616067416069,False,,False,True
ebff30741521,AMBUJACEM,2024-02-26,noise_stop,2,1,0,1,0,-0.876,0.939,30.84,0.1706,1,False,extended,no_clear_setup,,"[{'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}, {'low_frac': 0.78, 'high_frac': 0.86, 'kind': 'resistance'}]",7,2024,False,False,False,False,False,False,,,False,,False,False
8201d588a48e,KAJARIACER,2021-10-11,noise_stop,2,1,0,1,0,-1.081,0.447,30.02,0.0995,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
64705d3cb46c,CUMMINSIND,2021-05-24,noise_stop,2,1,0,1,0,-1.168,0.931,34.18,0.1671,1,False,extended,no_clear_setup,"{'low_frac': 0.72, 'high_frac': 0.93, 'start_bars_ago': 7}","[{'low_frac': 0.82, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
51cdef937bed,JKPAPER,2024-06-18,noise_stop,2,1,0,1,0,-1.076,1.625,29.51,0.1671,1,False,extended,sr_breakout,"{'low_frac': 0.55, 'high_frac': 0.78, 'start_bars_ago': 10}","[{'low_frac': 0.28, 'high_frac': 0.38, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",7,2024,False,False,False,False,False,False,,,False,,False,False
ea93b2d4844d,WESTLIFE,2021-03-01,noise_stop,2,1,0,1,0,-1.039,0.106,35.42,0.087,2,False,extended,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.78, 'start_bars_ago': 8}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}]",7,2021,False,False,False,False,False,True,425.07890621437303,478.52479095654303,True,484.0983047324978,False,True
de0890fafba6,DALBHARAT,2021-10-04,noise_stop,2,1,0,1,0,-1.468,0.266,28.46,0.0922,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.93, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
cb9ffa9b3ee1,BANKBARODA,2021-04-05,noise_stop,2,1,0,1,0,-2.376,0.542,30.91,0.1328,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.35, 'high_frac': 0.45, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
1d15b08a916a,ARE&M,2020-12-21,noise_stop,2,1,0,1,0,-0.987,0.279,36.71,0.0928,1,False,extended,no_clear_setup,,"[{'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'support'}, {'low_frac': 0.86, 'high_frac': 0.93, 'kind': 'resistance'}]",7,2020,False,False,False,False,False,False,,,False,,False,False
544f993c78a1,GNFC,2023-12-18,noise_stop,2,1,0,1,0,-1.021,0.435,28.36,0.1285,1,False,extended,no_clear_setup,,"[{'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}, {'low_frac': 0.28, 'high_frac': 0.36, 'kind': 'support'}]",7,2023,False,False,False,False,False,False,,,False,,False,False
3c54636b4a01,BAJAJCON,2021-02-08,noise_stop,2,1,0,1,0,-1.049,0.691,51.78,0.1441,3,False,at,sr_breakout,"{'low_frac': 0.42, 'high_frac': 0.7, 'start_bars_ago': 14}","[{'low_frac': 0.62, 'high_frac': 0.7, 'kind': 'resistance'}, {'low_frac': 0.42, 'high_frac': 0.5, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,True,202.46307119105944,False,True
fd44f5a40330,3MINDIA,2021-03-16,noise_stop,2,1,0,1,0,-1.068,0.386,36.07,0.094,1,False,extended,sr_breakout,,"[{'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}, {'low_frac': 0.62, 'high_frac': 0.72, 'kind': 'resistance'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
083c60935458,ALOKINDS,2024-04-08,noise_stop,2,1,0,1,0,-0.982,-0.036,30.62,0.1706,1,False,extended,no_clear_setup,"{'low_frac': 0.55, 'high_frac': 0.85, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",7,2024,False,False,False,False,False,False,,,False,,False,False
7d325ee8930b,SBIN,2021-04-26,strong_winner,2,1,0,0,0,3.861,6.792,28.44,0.1523,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.93, 'kind': 'resistance'}, {'low_frac': 0.45, 'high_frac': 0.55, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
2e6c455ea227,BSOFT,2021-03-15,strong_winner,2,1,0,0,0,5.073,8.951,40.66,0.1205,1,False,extended,no_clear_setup,,"[{'low_frac': 0.85, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
63be256db986,HAVELLS,2020-12-21,strong_winner,2,1,0,0,0,2.009,2.528,45.26,0.156,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}, {'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}]",7,2020,False,False,False,False,False,False,,,False,,False,False
5de30d4649cf,SKFINDIA,2021-11-01,strong_winner,2,1,0,0,0,2.038,3.013,32.05,0.1569,1,False,extended,no_clear_setup,,"[{'low_frac': 0.86, 'high_frac': 0.95, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
c241d1b31ef1,HIMATSEIDE,2021-05-04,strong_winner,2,1,0,0,1,3.257,6.486,29.88,0.128,2,False,extended,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.85, 'start_bars_ago': 10}","[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
28d8cda3aaf6,LINDEINDIA,2020-12-21,strong_winner,2,1,0,0,1,3.198,5.371,40.07,0.1117,1,False,extended,no_clear_setup,,"[{'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}, {'low_frac': 0.83, 'high_frac': 0.92, 'kind': 'resistance'}]",7,2020,False,False,False,False,False,False,,,False,,False,False
cd7b6b62fca8,ORIENTCEM,2021-02-08,strong_winner,2,1,0,0,1,2.506,4.53,42.37,0.0826,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,True,84.09395148853105,False,True
ebb976663a65,BEL,2021-08-16,strong_winner,2,1,0,0,0,2.233,3.748,28.8,0.1208,1,False,extended,no_clear_setup,,"[{'low_frac': 0.83, 'high_frac': 0.92, 'kind': 'support'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
ff9600d988ca,NBCC,2021-04-26,strong_winner,2,1,0,0,0,4.625,9.907,29.48,0.168,1,False,extended,no_clear_setup,,"[{'low_frac': 0.78, 'high_frac': 0.88, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.62, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
35af76a484df,SUNDRMFAST,2021-02-08,strong_winner,2,1,0,0,0,2.217,2.55,41.71,0.0923,1,False,extended,sr_breakout,"{'low_frac': 0.72, 'high_frac': 0.88, 'start_bars_ago': 7}","[{'low_frac': 0.78, 'high_frac': 0.86, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",7,2021,False,False,False,False,False,True,490.59245331201436,561.4026392636985,True,556.1804815042178,False,True
d5e96b94ace7,CERA,2021-02-15,strong_winner,2,1,0,0,1,2.177,3.691,39.47,0.0861,1,False,extended,no_clear_setup,,"[{'low_frac': 0.05, 'high_frac': 0.16, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
76e6282f4258,GHCL,2021-01-25,strong_winner,2,1,0,0,1,2.011,3.168,40.56,0.0997,2,False,extended,sr_breakout,"{'low_frac': 0.5, 'high_frac': 0.68, 'start_bars_ago': 20}","[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
eeed25e3b4b4,BASF,2021-04-05,strong_winner,2,1,0,0,0,2.272,3.29,33.16,0.15,1,False,extended,no_clear_setup,,"[{'low_frac': 0.83, 'high_frac': 0.93, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.63, 'kind': 'support'}]",7,2021,False,False,False,False,False,False,,,False,,False,False
6a532f497497,VAIBHAVGBL,2021-05-10,false_touch,2,2,1,0,0,-1.173,-0.329,100.41,0.713,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}, {'low_frac': 0.88, 'high_frac': 0.95, 'kind': 'resistance'}]",8,2021,False,False,False,False,False,False,,,True,851.1515709646555,False,True
48f7fb6f0e4b,IDBI,2021-10-18,false_touch,2,2,1,0,0,-0.994,-0.103,66.86,0.4193,1,False,extended,flat_base_box,"{'low_frac': 0.56, 'high_frac': 0.68, 'start_bars_ago': 18}","[{'low_frac': 0.58, 'high_frac': 0.66, 'kind': 'support'}, {'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'resistance'}]",8,2021,False,False,False,False,False,False,,,False,,False,False
1518fc145395,HINDCOPPER,2024-04-08,false_touch,2,2,1,0,0,-0.946,1.368,69.01,0.4903,1,False,extended,sr_breakout,"{'low_frac': 0.6, 'high_frac': 0.88, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.87, 'kind': 'resistance'}, {'low_frac': 0.55, 'high_frac': 0.65, 'kind': 'support'}]",8,2024,False,False,False,False,False,False,,,True,287.2228455879319,False,True
f770f2922ed9,ESCORTS,2023-11-15,false_touch,2,2,1,0,0,-1.149,0.579,31.15,0.2525,1,False,extended,no_clear_setup,"{'low_frac': 0.72, 'high_frac': 0.96, 'start_bars_ago': 8}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}, {'low_frac': 0.88, 'high_frac': 0.96, 'kind': 'resistance'}]",8,2023,False,False,False,False,False,True,2961.162261582068,3378.4402675903525,False,,False,True
84d7ff7d4096,AARTIIND,2024-02-19,false_touch,2,2,1,0,0,-1.032,0.439,31.0,0.1932,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.82, 'kind': 'resistance'}, {'low_frac': 0.5, 'high_frac': 0.58, 'kind': 'support'}]",8,2024,False,False,False,False,False,False,,,True,673.8491958485733,False,True
a4713a6e3f9c,WIPRO,2021-09-06,false_touch,2,2,1,0,0,-1.015,0.484,38.64,0.178,1,False,extended,no_clear_setup,,"[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}, {'low_frac': 0.9, 'high_frac': 0.98, 'kind': 'resistance'}]",8,2021,False,False,False,False,False,False,,,False,,False,False
41c0c0456772,RITES,2020-02-17,false_touch,2,2,1,0,0,-0.921,-0.05,30.23,0.1993,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",8,2020,False,False,False,False,False,False,,,False,,False,False
66c29a893438,SKFINDIA,2022-01-03,false_touch,2,2,1,0,0,-1.625,1.691,28.33,0.2045,1,False,extended,no_clear_setup,"{'low_frac': 0.72, 'high_frac': 0.92, 'start_bars_ago': 6}","[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",8,2022,False,False,False,False,False,False,,,False,,False,False
269060f57763,TITAN,2018-04-30,false_touch,2,2,1,0,0,-0.993,0.205,30.04,0.2186,1,False,extended,no_clear_setup,,"[{'low_frac': 0.82, 'high_frac': 0.92, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.7, 'kind': 'support'}]",8,2018,False,False,False,False,False,False,,,False,,False,False
2dfcbc6e898d,INTELLECT,2021-07-19,false_touch,2,2,1,0,0,-1.767,1.34,59.02,0.4056,2,False,extended,sr_breakout,"{'low_frac': 0.7, 'high_frac': 0.92, 'start_bars_ago': 10}","[{'low_frac': 0.82, 'high_frac': 0.9, 'kind': 'resistance'}, {'low_frac': 0.7, 'high_frac': 0.76, 'kind': 'support'}]",8,2021,False,False,False,False,False,False,,,False,,False,False
3904bfaee349,DEEPAKFERT,2022-10-24,false_touch,2,2,1,0,0,-1.232,-0.109,56.84,0.4479,2,False,extended,sr_breakout,"{'low_frac': 0.72, 'high_frac': 0.85, 'start_bars_ago': 7}","[{'low_frac': 0.72, 'high_frac': 0.8, 'kind': 'support'}, {'low_frac': 0.83, 'high_frac': 0.9, 'kind': 'resistance'}]",8,2022,False,False,False,False,False,False,,,False,,False,False
2a3058e7a7d5,VTL,2022-03-28,false_touch,2,2,1,0,0,-2.257,-0.426,34.08,0.3039,2,False,extended,sr_breakout,"{'low_frac': 0.72, 'high_frac': 0.88, 'start_bars_ago': 8}","[{'low_frac': 0.78, 'high_frac': 0.86, 'kind': 'resistance'}, {'low_frac': 0.6, 'high_frac': 0.68, 'kind': 'support'}]",8,2022,False,False,False,False,False,False,,,False,,False,False
ad033daea7ff,GICRE,2021-03-15,false_touch,2,2,1,0,0,-1.018,0.219,46.26,0.1849,2,False,extended,flat_base_box,"{'low_frac': 0.3, 'high_frac': 0.45, 'start_bars_ago': 16}","[{'low_frac': 0.32, 'high_frac': 0.42, 'kind': 'support'}, {'low_frac': 0.62, 'high_frac': 0.72, 'kind': 'resistance'}]",8,2021,False,False,False,False,False,False,,,False,,False,False
80b24d198be8,ZYDUSLIFE,2021-06-07,false_touch,2,2,1,0,0,-1.009,0.108,37.29,0.175,1,False,extended,sr_breakout,"{'low_frac': 0.28, 'high_frac': 0.45, 'start_bars_ago': 10}","[{'low_frac': 0.52, 'high_frac': 0.58, 'kind': 'support'}, {'low_frac': 0.28, 'high_frac': 0.34, 'kind': 'support'}]",8,2021,False,False,False,False,False,False,,,False,,False,False
